date,name,text,comment_count,like_count,link 
"Friday, 4 October 2019 at 10:42 am",Jan De Kock,"Get around it, Fen
@div 6 pls respond
Jan De Kock Ruby Olsson Rachel Small Sabrina Terry",2,30,https://www.facebook.com/groups/fennerhall/permalink/2267227206739890/
,,,0,0,
,,,0,0,
"Friday, 4 October 2019 at 10:29 am",,"TL;DR Fenner Send off and Rules
Come wish our divs good luck as they head out into the unknown
Rules
-No alcohol
-No drugs
-Be respectful and encouraging 
If you would like to go to Bruce/Wright send off then the same rules apply (especially because Fenner will be disqualified if you break any rules), alongside no touching any runners once they are inside the send-off area
https://www.facebook.com/events/962501650753419/",2,12,https://www.facebook.com/groups/fennerhall/permalink/2267210853408192/
,,,0,0,
,,,0,0,
"Friday, 4 October 2019 at 10:24 am",,Come paint signs for IB !!!!,0,8,https://www.facebook.com/groups/fennerhall/permalink/2267205840075360/
"Friday, 4 October 2019 at 10:12 am",,"Hey x
Does anyone know if the Fenner printer can scan+copy documents, & if so, how? This thing is very intimidating with so many buttons",6,1,https://www.facebook.com/groups/fennerhall/permalink/2267193313409946/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Friday, 4 October 2019 at 10:02 am",Locklyn Kreukz,"FENNER DIVISION 1 (THE FAMILY) SEND OFF AT FOYER AT 2:15!!
YOU WILL HEAR ROWAN’S LUCIOUS VOICE ON THE LOUDSPEAKER ANNOUNCING IT!!

tdlr: A bit about the family running 100km. Defs worth the read though.

Ah Fenner Div 1, or as we really know them; The Family. This glorious Nuclear Family has been shown to be more dysfunctional than Lockie’s emotional state. The constant shit stirring, primarily inspired by Zeus is going to the bane of Maddie’s existence and with Jones laughing at everything he has to say, Zeus is bound to definitely not shut up. But let’s not dwell on such things just yet, let me introduce you to the team.
Dad (Lachlan Jones): Dad as of now, has taught his children a very unique way to breathe as loudly as possible while running. Aside from this the only bonding experience either Junior or JJ have had with Dad is the constant disappointment he has seeing them with their poor dieting and alcoholism. That being said, Dad is still loved by everyone in the family and without such a father-figure, I’m sure his kids would just end up annoying some other sucker.
Mum (Maddie Wait): Mum is not only the most experienced member of the family, but the most mature as well. She has been providing some solid advice, gear recommendations and very helpful tips. Despite this, because of the idiots they are all, Dad, Junior and JJ don’t seem to give a single shit. While they may be the downfall, we all have faith that Maddie will single handedly carry the entire team to the finish line and that’s why the rest of the family appreciate her.
Junior (Locklyn Krukz): Junior, without being too rude, is an absolute shithead. Inspired by JJ’s banter compiled with his poor decision-making skills, Junior is bound to end up pressing the ‘red evacuation button’ on the emergency phone just to see a firefighter. He’ll no doubt sneak an energy drink and speaker on the run to blast a genre of music that closely resembles dying animals. Unlike both Dad and Mum, I’m sure the Family could easily do without Junior.
JJ (Zeus-Jesse): JJ, being the youngest brother, has absolutely no filter when it comes to his banter. Every ten seconds on the bus he’ll no doubt be asking whether “we’re there yet” letting everyone know he “needs to go to the toilet?”. This will only Be worse on the run as he’ll ask Dad to give him a piggy-back. Whilst JJ is the cuter Junior, these admiring looks by the spectators will probably be the only thing he’ll give to the team. Obviously being younger, Mum and Dad care about him more and would much rather him on the team than Junior.",0,52,https://www.facebook.com/groups/fennerhall/permalink/2267181463411131/
"Friday, 4 October 2019 at 9:17 am",,Hi I need tape of any kind please so I can stick this piece of paper onto this spare pack that I need to give to central committee pls halp,5,2,https://www.facebook.com/groups/fennerhall/permalink/2267130956749515/
,,,0,0,
,,,0,0,
"Friday, 4 October 2019 at 9:16 am",Fenner A P Os,"PSA: Today is the last day to drop Sem 2 courses without failure!
If you drop a course today, you'll still have to pay for it but it won't count as a fail towards your GPA. After today, if you drop a course you will have to pay for it and it will count as a fail.
If you're dropping a course because of unexpected personal or health-related reasons, consider submitting a late withdrawal application: https://www.anu.edu.au/…/program-administration/program-man…
Don't forget that international students are required to maintain a full courseload unless they have permission otherwise! For domestic students, three courses should count as a full courseload for Centrelink. Any resident who is considering dropping down to two courses a semester should get approval from the Head of Hall.
If you have any questions, don't hesitate to message us or drop by a consult Sun-Thurs 4-6!",0,3,https://www.facebook.com/groups/fennerhall/permalink/2267130050082939/
"Wednesday, 2 October 2019 at 1:49 pm",,Can someone explain what this means? Is early termination different to contract takeover? Could I theoretically put in a request to terminate my contract a couple weeks early?,5,8,https://www.facebook.com/groups/fennerhall/permalink/2263781540417790/
,,,0,0,
,,,0,0,
,,,0,0,
"Friday, 4 October 2019 at 8:53 am",,If you are a girl and can play badminton for 20mins come down to Sports Hall. We are short of 1 female player for Interhall Badminon.,3,2,https://www.facebook.com/groups/fennerhall/permalink/2267103030085641/
,,,0,0,
,,,0,0,
,,,0,0,
"Thursday, 3 October 2019 at 3:01 pm",,"Hey Fenner, here are the SPARTOS Sports awards for term 1. 
Also, some awards are open to voting so fill this out: https://docs.google.com/forms/d/e/1FAIpQLSdsNL_LcV-U6puX2OOb3UdprYgIHnTVPdy0OvCQxwDOIFGhqQ/viewform
SPARTOS is like a best and fairest awards night for sports and arts events. It also includes plenty of joke awards like king and queen of chat. It's open to all residents, regardless of involvement in sport and arts and it's coming up on the Thursday of Week 11 at 6:30pm",7,9,https://www.facebook.com/groups/fennerhall/permalink/2265676853561592/
,,,0,0,
,,,0,0,
,,,0,0,
"Thursday, 3 October 2019 at 8:56 pm",,Urgently seeking two digital watches for IB. Is anyone able to lend?,1,2,https://www.facebook.com/groups/fennerhall/permalink/2266087610187183/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Thursday, 3 October 2019 at 9:53 pm",,"Hello everyone (wow it’s me again). Just a quick post to ask if you could be mindful about keeping the noise down when heading out tonight as we have a number of elite athletes across the hall who are trying to get some rest before IB. Remember, Fenner looks after Fenner. See you at wolf 🌚 (but seriously, pls keep the noise down)",1,44,https://www.facebook.com/groups/fennerhall/permalink/2266173070178637/
,,,0,0,
"Thursday, 3 October 2019 at 9:10 pm",,"Whoever's stuff is in dryer D1, I moved it to the bench",0,1,https://www.facebook.com/groups/fennerhall/permalink/2266107430185201/
"Thursday, 3 October 2019 at 9:01 pm",,"Does anyone have any hair dye or hair bleach?
Asking for a friend who wants frosted tips",0,15,https://www.facebook.com/groups/fennerhall/permalink/2266094640186480/
"Thursday, 3 October 2019 at 5:00 pm",Jake McCall,"I NEED YOUR VIDEOS
Hi Fen I'm gathering clips for this years Valete video. Please send me any video clips you have from this year at Fenner. If you don't have any videos you still have time to take some (maybe this weekend at endpoint).
For inspiration you can see last years Valete video here:",1,9,https://www.facebook.com/groups/fennerhall/permalink/2265809643548313/
,,,0,0,
"Thursday, 3 October 2019 at 5:08 pm",,"Hey Fen!
If anyone has a spare raincoat (seam sealed), spare hat, spare lower body thermals, spare basic no GPS watch, the Fenner IB spare pack and I will love you forever!!",7,1,https://www.facebook.com/groups/fennerhall/permalink/2265819426880668/
,,,0,0,
,,,0,0,
,,,0,0,
"Thursday, 3 October 2019 at 8:51 pm",,Cindy Huang loves IB haircuts 😍,0,16,https://www.facebook.com/groups/fennerhall/permalink/2266080740187870/
"Thursday, 3 October 2019 at 8:23 pm",,"And here's your Div 1 runner, JJ. He looks better with a Mullet.",1,24,https://www.facebook.com/groups/fennerhall/permalink/2266046096858001/
,,,0,0,
"Thursday, 3 October 2019 at 4:30 pm",Maddison Rio,,0,3,https://www.facebook.com/groups/fennerhall/permalink/2265776686884942/
"Thursday, 3 October 2019 at 3:10 pm",Erin Barr,"Fen Fam, your scintillating SR Ella, captivating canteen coordinator Harry, alluring arts rep Susan , youthful Yasmin and myself are all in Arts Revue this year which is on *next week* and it would mean a lot if you guys could come watch. It's the last ANU show of the year and will be a hilarious night of singing, dancing and relatable uni jokes! If you book tix together you can cut down on the booking fee!
Seriously Fenner has taken over a quarter of the cast so come and support your fellow over-committers. Oh, and the rest of the cast is insanely talented. It’s the perfect mindfulness inducing, well-being encouraging and study break permitting time!
🎟️ Tickets: https://canberratheatrecentre.com.au/s…/anu-arts-revue-2019/. 
 🎭 Show dates: Wed 9th - Sat 12th of October (Week 10)
 🌞 Event Page: https://www.facebook.com/events/2727902930554457/",4,20,https://www.facebook.com/groups/fennerhall/permalink/2265687210227223/
,,,0,0,
,,,0,0,
,,,0,0,
"Thursday, 3 October 2019 at 3:59 pm",Fenner A P Os,"APO in the office 4-6!
This semester, on Thursdays, we’ll be posting useful information about academic life at ANU. Today is ANU Careers!
ANU Careers provides advice and services relevant to employment, whether that be internships, grad jobs or part-time jobs while studying. They provide a wide range of career and employment services to assist with career planning and decision making, job search, accessing employers and employment opportunities, building employability skills and successfully navigating application, interview and selection processes.
They help both current ANU students and recent graduates (up to one year after graduation). Information about workshops, career expos and individual appointments can be found via their Facebook page or their website.
If you have any questions don’t hesitate to ask!
Website: https://www.anu.edu.au/studen…/careers-opportunities/careers",0,2,https://www.facebook.com/groups/fennerhall/permalink/2265741786888432/
"Wednesday, 2 October 2019 at 10:19 am",Kate Howe,"🎃🎃🎃HALLOQUEEN LIP SYNCING🎃🎃🎃
Keen to be involved in a Rupaul style lip syncing battle? Didn't do MX Fenner but still have some 💃 extra 💃 dance moves? Sign up below! Prizes for first and second place, duets welcome.
https://forms.gle/2UFUYcsxTNNWNPCdA
Join the event here: https://www.facebook.com/events/364925451079762/",1,13,https://www.facebook.com/groups/fennerhall/permalink/2263514727111138/
,,,0,0,
"Wednesday, 2 October 2019 at 2:54 pm",,It is Zippy Chan Hour ft. Dante and Crazy Frog!,1,21,https://www.facebook.com/groups/fennerhall/permalink/2263856173743660/
,,,0,0,
"Thursday, 3 October 2019 at 9:39 am",,does anyone know the end date of our contract? i cant find it,3,0,https://www.facebook.com/groups/fennerhall/permalink/2265301430265801/
,,,0,0,
,,,0,0,
,,,0,0,
"Thursday, 3 October 2019 at 8:26 am",,"The Warren is open, come down for bean to fuel your assignment stress",1,19,https://www.facebook.com/groups/fennerhall/permalink/2265224306940180/
,,,0,0,
"Thursday, 3 October 2019 at 10:10 am",,"IB? Video? Endpoint in 2 days? SEND OFF TOMORROW?? YEET YOURSELVES DOWN TO THE SEND OFFS AND ENDPOINT, 'BOUND' TO BE A GOOD TIME!! 😎🤙🤙",2,21,https://www.facebook.com/groups/fennerhall/permalink/2265334160262528/
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 1:21 pm",,"Not really fenner related but maybe one of you can help me out.
Can anyone studying economics/IR or knows about international tax treaties help a fellow ressie? Im trying to find an explanation as to how an international double tax treaty works.
If you could answer my questions for like 5 mins ill shout you a warren drink <3",1,7,https://www.facebook.com/groups/fennerhall/permalink/2263750797087531/
,,,0,0,
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 11:10 pm",,,0,14,https://www.facebook.com/groups/fennerhall/permalink/2264460157016595/
"Wednesday, 2 October 2019 at 2:45 pm",Abdullah,"What’s up Fenner!
Here is a snapshot of your Fenner Tennis superstars Abdullah and Fansheng absolutely bossing it! Next training is on Sunday if you’re still keen to play!
Contact Stuart Donnan or any member of FRC Sports for more info!",7,10,https://www.facebook.com/groups/fennerhall/permalink/2263847313744546/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 9:43 pm",Iona Andrew,"Bit bored tonight? Feel like procrastinating? Well boy do I have the activity for you ... FILL OUT THE SOCIAL FEEDBACK SURVEY!!!!
This is a great chance for you to let us know what you thought of the social events this year and how these events can be improved.
So get around it!!",0,6,https://www.facebook.com/groups/fennerhall/permalink/2264316900364254/
"Wednesday, 2 October 2019 at 9:09 pm",,"Come down to the warren for the social X alumni teanight, feat. Stella who is basically an alumnus",1,16,https://www.facebook.com/groups/fennerhall/permalink/2264269110369033/
,,,0,0,
"Wednesday, 2 October 2019 at 7:33 pm",Olivia Dry,"There's only one more day left to sign up to drive to end point!! We currently need 2 - 3 cars to drive runners home (and we have a good couple of spots left for private cars) so please sign up and message me!
Drivers should get a confirmation email from Nila Norbu and will need to email her an indemnity form. Also everyone in cars arriving at end point need a travel form to get in.
TL;DR Sign up to be an official college car for transport to and from end point!! (PLEASE message me if you sign the form as it goes to IB)
Hello friends!
We have 16 availible spots for cars if you're keen to come to end point! For these spots, you would have to be willing to potentially transport volunteers to and/or from endpoint and some be able to take runners back from endpoint. I need some cars willing to drive volunteers for early shifts (i.e. 7am) as the spectator (which most volunteers should be on) bus wont arrive on time!
Important note: Cars do NOT need comprehensive insurance! So much easier to lend a hand for End point!!!
Here is the form to sign up below, and please MESSAGE me because I need to coordinate who will be going in what car for endpoint.
https://forms.gle/nT49aLpdVuVEddZz8
People who sign up via the car rego form will then receive a confirmation email and indemnity form to sign. They can only drive to EP if they have filled out the indemnity form and have a confirmation email. REMINDER that any parents/non-ANU people driving need to email ibracedirector2019@gmail.com.
Note: If you have someone at college with an ACCESSIBILITY requirement (or anyone's family member) who would like to come to EP, please email ibracedirector2019@gmail.com
Side Note: The spectator bus will be leaving anytime between 4 - 6:30 AM and we will find out the exact time after end point has been released.",0,2,https://www.facebook.com/groups/fennerhall/permalink/2264156537046957/
"Wednesday, 2 October 2019 at 7:12 pm",,Bread RIGHT NOW VOLUNTEERS ASAP THANK U,0,3,https://www.facebook.com/groups/fennerhall/permalink/2264134843715793/
"Wednesday, 2 October 2019 at 11:49 am",,"Edit: All good!
Any chance someone has a Dell laptop charger They could spare for a couple hours? Will trade for coffee☕️",2,5,https://www.facebook.com/groups/fennerhall/permalink/2263628683766409/
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 5:10 pm",Nick Russell,We're back we're live. Listen it to the big beats manifesto,0,8,https://www.facebook.com/groups/fennerhall/permalink/2264000923729185/
"Wednesday, 2 October 2019 at 4:56 pm",,"Hi, if you guys are interested to help out with the upcoming Japanese Film Festival 2019, please sign up before tomorrow 8pm",0,2,https://www.facebook.com/groups/fennerhall/permalink/2263985743730703/
"Wednesday, 2 October 2019 at 3:30 pm",Cait Quinn,"https://drive.google.com/…/1bYnhrNEammfVw3xiddnGHcz6p…/view…
THE IB WARREN COMMISSION IS HERE!!!!!
Any and all questions you had about IB and the runners can are all in this here commission. It's got some amazing photos and excellent roasts of your fellow ressies. A massive thank you to everyone who made this possible! Hope you all enjoy and see you at Send off and Endpoint!!!!!",1,51,https://www.facebook.com/groups/fennerhall/permalink/2263893857073225/
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 4:25 pm",,"Hi, I'm helping out with the Japanese Film Festival and I'm here to spread awareness on the upcoming event. I hope that you guys can check it out :) Great exposure to the fascinating Japanese culture and the wonderful world of Japan.",0,8,https://www.facebook.com/groups/fennerhall/permalink/2263954053733872/
"Wednesday, 2 October 2019 at 3:58 pm",,"oh boy oh jeeze
Hey Fenner!
There's an APO study smash at the national library THIS SUNDAY! FREE PICNIC and chill study vibes guaranteed.There are 20 spots for a trip to the national library this sunday. We'll be heading over at both 12 and 12:30pm. Sign-up sheets outside Bobbie Fenner!
Also, consults on from 4-6pm today as always, snacks included. Come on down for any help prepping for exams and assignments, or just for a chat!",0,12,https://www.facebook.com/groups/fennerhall/permalink/2263924993736778/
"Wednesday, 2 October 2019 at 2:11 pm",,"Hey Fenner! Reminder that tonight is the 2040 screening and panel organised by the new Interhall Environment Committee!! Tickets are still available! 
The film will start at 7pm in the Kambri Cinema but please arrive 6:50 so we can say a few words before it begins.
The panel will start at approx 8:45pm 
We are so excited to have Alicia Payne MP, Dr Frank Mills, Aaron Tang, Melanie Pill and Dr Mathew Brookhouse to chat all things environment and climate change. 
We would love to see heaps of Fenner people there!!! 
🐛🐛🐛
https://fan-force.com/screenings/2040-cultural-centre-kambri/?fbclid=IwAR3CZahas8iK2xBA2Ugzjt5lMLJXqsT-WqBFFGKnAikL7wxkhx5qGIqcLsc",1,11,https://www.facebook.com/groups/fennerhall/permalink/2263808390415105/
,,,0,0,
"Wednesday, 2 October 2019 at 2:40 pm",,"Edit: I now have a stapler, thank you for your time.
Hello everyone, I am in need of a stapler if anybody has one they could spare for a little bit. I will pay for each individual staple I use (maybe). Thank you all in advance.",2,5,https://www.facebook.com/groups/fennerhall/permalink/2263841180411826/
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 1:04 pm",,Remember everyone- Sunday 4 October 2015 is the day to change your clocks!,0,24,https://www.facebook.com/groups/fennerhall/permalink/2263730143756263/
"Wednesday, 2 October 2019 at 12:44 pm",Rowena McPhee,"If I were to do more bag prints like the others I posted about earlier, what kind of design would you like to see? (Photos in the comments, and each design can be done in black, blue, green, yellow, red or green)",1,5,https://www.facebook.com/groups/fennerhall/permalink/2263702860425658/
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 12:28 pm",,"UPDATE: all the bags have been claimed! But I will be doing some more printing (both on bags and on paper) very soon, so keep your eyes out if you’re keen and missed out
I’ve been playing around with some lino printing on cotton bags, and I have a few prototypes to give away! If you would like any of the 3 bags in the picture for FREE please comment or message and I’ll give it to you. 🌟✨⚡️💫
Note that the middle bag bag two black spots down the bottom from where I tried and failed to do a thumb print (sorry). Please do not wash these bags - the ink would almost certainly run and the design would be ruined. These are the first bags I’ve ever printed so I don’t exactly know how well they’re going to last, that’s why I’m giving them away for free.",2,14,https://www.facebook.com/groups/fennerhall/permalink/2263678157094795/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 11:31 am",Reuben Grant,Barista hour at Warren ft. Stella and this stellar mocha,5,25,https://www.facebook.com/groups/fennerhall/permalink/2263603593768918/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 4:10 pm",Phoenix O'Neill,"LESS THAN THREE MONTHS TO CHRISTMAS- In particular, 85 days! Come listen to Mariah Carey’s dulcet tones with Angus Brooks and I at Christmas Hour at the Warren! 🎄🎄🎄",3,17,https://www.facebook.com/groups/fennerhall/permalink/2262059047256706/
,,,0,0,
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 9:28 pm",Riddhi Mehta,"since the sharehousing group is expanding, who's staying at fenner next year?",5,6,https://www.facebook.com/groups/fennerhall/permalink/2262440003885277/
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 6:11 pm",,hello does anyone have any sport/ strapping tape I could please have some of? please please 😄😄,3,0,https://www.facebook.com/groups/fennerhall/permalink/2262194853909792/
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 4:38 pm",,Thanks Gowrie Hall! Very cool,3,51,https://www.facebook.com/groups/fennerhall/permalink/2262090507253560/
,,,0,0,
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 6:11 pm",,"Hey Fenner, I'm doing an group assignment that needs you! If you date, are dating, are in a relationship; please, please help me out and fill out my snazzy survey! 100% anonymous ❤️❤️
It's a tiny bit fun, I swear!
https://docs.google.com/…/1FAIpQLSdIgWl22FBDtXnjo1…/viewform",0,9,https://www.facebook.com/groups/fennerhall/permalink/2262194910576453/
"Tuesday, 1 October 2019 at 4:53 pm",,"Do you like free food and studying in aesthetic places? Do you like not having to organise anything about it and being driven there and back?
Sign up for study smash at the nash!
This Sunday! Two bus trips there! Walk if you love sunshine! Eat free food!
(APO in the office from 4-6pm)",2,19,https://www.facebook.com/groups/fennerhall/permalink/2262106083918669/
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 4:18 pm",,"Hey guys!!
We had a last minute vollie drop out and desperately need someone to do a traffic shift at endpoint this saturday and need them committed by 6pm tonight so we can give central the indemnity form and so we dont lose points!!
Shift is 9:30am-12pm.
Pls DM Stuart Donnan ASAP if you can save us from our perilous mortal coils",3,4,https://www.facebook.com/groups/fennerhall/permalink/2262067657255845/
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 10:54 am",,"Just going to share this here again, if you're keen to move out next year but have no idea who to move out with. Join this group just to show your interest to other people looking to move out of Fenner next year as well as look for other people you wouldn't mind living with 
https://www.facebook.com/groups/484875215695997/",8,5,https://www.facebook.com/groups/fennerhall/permalink/2261673677295243/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 12:43 pm",,,7,9,https://www.facebook.com/groups/fennerhall/permalink/2261816580614286/
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 2:52 pm",,"WELCOME BACK TO INDIGENOUS HOUR - THE ONE TIME A WEEK WITH MUSIC FROM ONLY ABORIGINAL AND TORRES STRAIT ISLANDER INSPOS 🙌🖤💛❤️
This I will I'll be shedding some light on words that we (Aboriginal People) use in general conversation - mainly because sometimes I drop words and y'all are likely confused.
Gammon - fake, pathetic or to pretend.
Deadly - Awesome or great
Tidda - means sister, can be used for your female friends
Yidaki - Yolngu word for didgeridoo (didgeridoo was coined by colonists)
Budoo - 🍆(I have big budoo energy xoxo)
Doori - sex
Sistergirl - the women in our community, usually used to refer to transwomen
Brotherboy - the men in our community, usually used to refer to transmen
Shame - that's embarrassing
Shamejob - to embarrass, humiliate
Shakealeg - Aboriginal dancing
Gubba - white person
Mob - family or kin
Country - our land and home. We capitalise this word.
Language - when referring to speaking in our home languages, we refer to it as 'speaking in language'.
Don't even bother asking about the family system (who's a sis, cuz, brotha), you won't get it.
Hope y'all feel educated!
(not my art*)",0,31,https://www.facebook.com/groups/fennerhall/permalink/2261972890598655/
"Monday, 30 September 2019 at 8:54 pm",Liam Dooley,,1,7,https://www.facebook.com/groups/fennerhall/permalink/2260514527411158/
,,,0,0,
"Monday, 30 September 2019 at 2:41 pm",Leonidas Katsanis,"GET KEEN FOR SPARTOS, FOR NOMINATIONS ARE LIVE!!! Get voting before the 14th of October!
Good afternoon Fenner,
The FRC is super excited to present you with the opportunity to nominate your fellow ressies for some SPARTOS awards!
This is a one of the biggest and funnest parts of the night and a way to recognise ressies that really outdid themselves this year!
Spartos is on the 17th of October but nominations close on Monday the 14th, so make sure you nominate people by then!
There are social, sport and art awards that NEED YOU! So get voting! Looking forward to seeing you all at Spartos
https://docs.google.com/forms/d/e/1FAIpQLSdsNL_LcV-U6puX2OOb3UdprYgIHnTVPdy0OvCQxwDOIFGhqQ/viewform?usp=sf_link",5,13,https://www.facebook.com/groups/fennerhall/permalink/2260104394118838/
,,,0,0,
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 1:04 pm",Kate Howe,,0,11,https://www.facebook.com/groups/fennerhall/permalink/2261845340611410/
"Tuesday, 1 October 2019 at 12:04 pm",,"Hi everyone, if anyone would like to join me I will be painting posters for IB at around 1 today in the Warren for about an hour, come help and show your support for our runners for Friday and Saturday, it's coming up fast !",0,13,https://www.facebook.com/groups/fennerhall/permalink/2261760780619866/
"Tuesday, 1 October 2019 at 8:19 am",,"Rohan isn't here, everyone come to good coffee hour",3,16,https://www.facebook.com/groups/fennerhall/permalink/2261498090646135/
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 10:57 am",event,"Only 11 days until the AGM and only ONE more day submit motions! Pls, motions are due tomorrow, don't make Nicki's job harder than it is.

The FRC AGM is rapidly coming upon us on Saturday the 12th of October at 4pm, in Copland Lecture Theatre. Make sure to come in order to have your say in decisions that will affect the hall for the next year. 

Also theres gonna be a bunch of pizza so you can just sit in the back and eat pizza and ignore the politics.

https://www.facebook.com/events/671596543346681/",0,6,https://www.facebook.com/groups/fennerhall/permalink/2261676647294946/
"Monday, 30 September 2019 at 9:16 pm",Eleanor Delaney,I have created a monster,6,20,https://www.facebook.com/groups/fennerhall/permalink/2260543030741641/
,,,0,0,
,,,0,0,
"Monday, 30 September 2019 at 9:48 pm",,Lunchtime soccer is on tomorrow!⚽️⚽️ come down for a fun game,0,1,https://www.facebook.com/groups/fennerhall/permalink/2260591107403500/
"Monday, 30 September 2019 at 7:52 pm",,Will pay someone $5 ono to go get me chips from Kebaba (pls comment if interested),2,8,https://www.facebook.com/groups/fennerhall/permalink/2260440857418525/
,,,0,0,
,,,0,0,
"Monday, 30 September 2019 at 5:57 pm",,Hey hey you’ve left your lights on!,5,9,https://www.facebook.com/groups/fennerhall/permalink/2260311260764818/
,,,0,0,
,,,0,0,
,,,0,0,
"Monday, 30 September 2019 at 2:47 pm",Nicki Armstrong,"Finally the minutes are back on time!
The administrative changes to the Terms of Reference mentioned last week were passed in this meeting, you can find them all at the bottom of the minutes.",2,14,https://www.facebook.com/groups/fennerhall/permalink/2260111017451509/
,,,0,0,
,,,0,0,
"Monday, 30 September 2019 at 3:05 pm",event,"** LSS NOMINATIONS NOW OPEN | CLOSE THIS FRIDAY **
Hey Fenner!! Nominations are now open for the ANU LSS 2020 Elections!!!
If you are a law student, this is a great opportunity to get involved and have a really meaningful impact on the experience of your peers.
Please don't hesitate to message the page or anyone on the committee to find out more, if you are interested - nominations close THIS FRIDAY!!",0,0,https://www.facebook.com/groups/fennerhall/permalink/2260133054115972/
"Monday, 30 September 2019 at 1:36 pm",,"I forgot to mention, drivers to end point need to sign and give indemity form to Nila! She should email you. Please do this ASAP :))",0,4,https://www.facebook.com/groups/fennerhall/permalink/2260026424126635/
"Monday, 30 September 2019 at 1:11 pm",Chris Brown,"🔥 Rate your Social Committee 🔥
HELP US PAR TEE GOODERER!!?!/$%
https://docs.google.com/…/1FAIpQLSd6PEbyqlfDR7T1-…/viewform…
PS. there will be a Spartos award for best feedback 😮",0,6,https://www.facebook.com/groups/fennerhall/permalink/2259993690796575/
"Monday, 30 September 2019 at 11:14 am",Olivia Dry,"It's me again. Message me and sign up for a car as IB is less than 5 days away! We would greatly appreciate cars to drive our lovely runners back home to Fenner!
TL;DR Sign up to be an official college car for transport to and from end point!! (PLEASE message me if you sign the form as it goes to IB)
Hello friends!
We have 16 availible spots for cars if you're keen to come to end point! For these spots, you would have to be willing to potentially transport volunteers to and/or from endpoint and some be able to take runners back from endpoint. I need some cars willing to drive volunteers for early shifts (i.e. 7am) as the spectator (which most volunteers should be on) bus wont arrive on time!
Important note: Cars do NOT need comprehensive insurance! So much easier to lend a hand for End point!!!
Here is the form to sign up below, and please MESSAGE me because I need to coordinate who will be going in what car for endpoint.
https://forms.gle/nT49aLpdVuVEddZz8
People who sign up via the car rego form will then receive a confirmation email and indemnity form to sign. They can only drive to EP if they have filled out the indemnity form and have a confirmation email. REMINDER that any parents/non-ANU people driving need to email ibracedirector2019@gmail.com.
Note: If you have someone at college with an ACCESSIBILITY requirement (or anyone's family member) who would like to come to EP, please email ibracedirector2019@gmail.com
Side Note: The spectator bus will be leaving anytime between 4 - 6:30 AM and we will find out the exact time after end point has been released.",1,4,https://www.facebook.com/groups/fennerhall/permalink/2259839114145366/
,,,0,0,
"Monday, 30 September 2019 at 9:00 am",Jake McCall,"Warren question
If you were leaving at the end of the year and wanted a custom Fenner gift, what would it be? 🤔",0,1,https://www.facebook.com/groups/fennerhall/permalink/2259677047494906/
"Sunday, 29 September 2019 at 9:33 pm",Kimberley Slapp,does anybody have jumper cables that i could borrow some time in the next few days to revive my car? i promise after this time i will invest in my own :(((,2,14,https://www.facebook.com/groups/fennerhall/permalink/2258701180925826/
,,,0,0,
,,,0,0,
"Sunday, 29 September 2019 at 9:23 pm",Liam Dooley,"😍🎉🚌 IB ENDPOINT BUS - DON'T MISS OUT!! 🚌🎉😍
The *FREE* seats for the bus are filling up fast. You do not want to miss out on this experience.
'Quick' - Jackson Taylor
The above quote is a prime example of how little time there is to sign-up before it fills up. Jackson is so excited he could hardly spit out a word. Jackson will also be at endpoint. Come watch him say 'quick' in person. Riveting stuff.
Make sure to join the event to stay up to date!
Bus sign-up:
https://docs.google.com/forms/d/e/1FAIpQLSeMCOHeYjJqPSWMcsKTrHMrC1P9puIAGdPqgzlLFtY2ePAb4A/viewform?usp=sf_link
Event:
https://www.facebook.com/events/2365111407076392/",1,12,https://www.facebook.com/groups/fennerhall/permalink/2258688837593727/
,,,0,0,
